killed_by,killer_name,killer_placement,match_id,time,victim_name,victim_placement
SCAR-L,WZJjialong,3.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,729,94xuebing,21.0
M416,987593196,15.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,846,VVVVVVWW,19.0
SCAR-L,SHiLeZHi1998,2.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1793,Windy_GLC260,5.0
P92,Nether2017,27.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,119,viciouskingzhou,31.0
AKM,2RnB2,9.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1187,taiyang222,
SCAR-L,ZHANGUANG,13.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,564,Herang,25.0
UMP9,KillerZwt,41.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,104,MrChickennn,35.0
SCAR-L,ZHANGUANG,13.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,571,zyk123456,25.0
Down and Out,ZHANGUANG,13.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,145,bestpipi,46.0
DP-28,ChinaGKG,33.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,460,Silence1M,34.0
M416,987593196,15.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,547,Azrael_LJF,26.0
Mini 14,PasongAdili,11.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,150,wxm19881101,44.0
Bluezone,killkingkill666,18.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,811,Th3G0dd3ssDYT,17.0
Down and Out,,,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1652,Loveroodeep,8.0
Bluezone,WZJjialong,3.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1883,SHiLeZHi1998,2.0
AKM,DOUYU2253708,15.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,543,SYsama,26.0
Grenade,txmcnk,23.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,673,txmcnk,23.0
SCAR-L,Qy___38,24.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,637,XinSD,23.0
SCAR-L,WZJjialong,3.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,661,zeng6666,21.0
UMP9,zzzzyanzzzz,4.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1414,L_1202,12.0
SCAR-L,monkey_QQ,4.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,430,ProG_NgThanh,35.0
Grenade,Windy_GLC260,5.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1331,ZHANGUANG,13.0
M416,maomaoxiaomei,1.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1815,monkey_QQ,4.0
M16A4,txmcnk,23.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,658,Qy___38,24.0
Down and Out,TianLongba8,2.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,282,sunbatian666,39.0
AKM,371463138,37.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,280,BigDumbFish,40.0
S686,Nether2017,27.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,280,shoushou1990,40.0
SCAR-L,txmcnk,23.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,307,rdsajfh,24.0
Grenade,uzissssf,29.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,517,uzissssf,29.0
Bluezone,,,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,993,bieleizi,17.0
Down and Out,Kanken_7,16.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,670,ZJLCX,22.0
Down and Out,Young98King,13.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,882,killkingkill666,18.0
P92,1992XM,14.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,97,WDFQUM,48.0
M416,987593196,15.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,801,DDDDWwW,19.0
Down and Out,ElysiuM_29,9.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1594,zzzzyanzzzz,4.0
AKM,L_1202,12.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1229,1992XM,14.0
Down and Out,ChinaGKG,33.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,131,otwontheway,47.0
SCAR-L,TianLongba8,2.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,735,krasnov34,20.0
Down and Out,L_1202,12.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1025,Kanken_7,16.0
SCAR-L,SHiLeZHi1998,2.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,282,LSX_No1,39.0
Down and Out,SHiLeZHi1998,2.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1793,nidageshiwo_zz,5.0
Grenade,TianLongba8,2.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1548,Lucky_55,10.0
M416,TianLongba8,2.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1550,Salvatore_22,10.0
M416,wuliaoa164,32.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,488,LuckyPuCa,29.0
S686,Azrael_LJF,26.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,275,wrnmdqnmgb,37.0
S686,Nether2017,27.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,308,371463138,37.0
AKM,uzissssf,29.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,502,wuliaoa164,32.0
M416,TianLongba8,2.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1858,WZJjialong,3.0
Mini 14,zeng6666,21.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,305,Yan-nnnnnnnn,38.0
SKS,cabrite_driver,30.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,487,AN-NI-MI-MI,28.0
Mini 14,Silence1M,34.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,357,17ay_DongBei,33.0
M16A4,Panpan0606,36.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,272,Chinazkd,41.0
S1897,Chinazkd,41.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,101,Eymhdxz,36.0
M416,maomaoxiaomei,1.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1912,TianLongba8,2.0
Down and Out,nidageshiwo_zz,5.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1732,yxh521314,3.0
AKM,L_1202,12.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1234,1987ll,14.0
Bluezone,,,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1652,ghdjkk,8.0
M16A4,NigebangchuiSB,28.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,400,dsaadsaasd,30.0
M16A4,taiyang222,1.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,258,hkh5200,42.0
Down and Out,nidageshiwo_zz,5.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1330,Young98King,13.0
M16A4,DyTV219593,11.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1323,JKONAYLY,7.0
Grenade,NigebangchuiSB,28.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,527,NigebangchuiSB,28.0
Dacia,Jrozen,7.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,1490,DyTV219593,11.0
AKM,uzissssf,29.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,167,forever_go,45.0
Tommy Gun,LuckyPuCa,29.0,2U4GBNA0Ymm5wZH4Gh09finEoH9ePxQABHRxQL0D6QaCmhPaWZ0qKPLRFNS9PhiG,136,lw6230323,45.0
Down and Out,,,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1492,sgt-Jarvo,8.0
AKM,zy-godfather,11.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,900,Drewwid,10.0
S1897,zy-godfather,11.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,347,0o_InMars_o0,19.0
Bluezone,,,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1492,SilentShadow95,8.0
M416,doudou_jo,12.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,863,Detreid,8.0
Micro UZI,DVIEN,12.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,146,ariessnight,25.0
M16A4,xizhilang56,17.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,438,MZMSYS,11.0
Down and Out,,,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1492,God-Kio,8.0
Down and Out,ELALAchx,9.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1272,yesthisisA,10.0
Down and Out,M1nussssssssss,1.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1778,Gansihxd10086,3.0
Micro UZI,Alone0808,6.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,562,QAQDD,15.0
M416,shoushou1990,7.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1339,leibabahhhhh,9.0
SCAR-L,leibabahhhhh,9.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1272,MaliciousMuffins,10.0
AKM,zy-godfather,11.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,897,Tank_Sintows,10.0
Down and Out,MOMBILIBOOM,2.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1802,Wildhoughts,3.0
Grenade,399416628,1.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1908,GodFe1,2.0
Down and Out,DADicvknc,5.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,265,WuDif,21.0
Down and Out,M1nussssssssss,1.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1891,MOMBILIBOOM,2.0
Win94,WuDif,21.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,162,auxiliary1,5.0
UMP9,auxiliary1,5.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,206,sixuruge,21.0
Down and Out,caolongxian,11.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,349,atiewudi,19.0
Micro UZI,God-Kio,8.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,176,HANnah227,22.0
Groza,BigDumbFish,7.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1351,ELALAchx,9.0
M416,yesthisisA,10.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,907,zy-godfather,11.0
UMP9,CN-noy,23.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,147,YANGSH1,7.0
Micro UZI,excuseloveme,1.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,285,JARIUSJRUE1088,14.0
SCAR-L,God-Kio,8.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,908,doudou_jo,12.0
Down and Out,tangjibuff,11.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,484,xizhilang56,17.0
Down and Out,M1nussssssssss,1.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1908,PandaTV_Father,2.0
M416,QAQDD,15.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,499,Ashadow--,16.0
SCAR-L,tangjibuff,11.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,484,LaoGe22,17.0
Grenade,MOMBILIBOOM,2.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1879,VesxrID,
Down and Out,MZMSYS,11.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,349,PORTE2020,19.0
Down and Out,dgdgdj,12.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,146,wdsaxzf,25.0
Grenade,6666boy,14.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,336,excuseloveme,
Punch,NBdeDongGe,13.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,147,EMS-BoB,15.0
M416,shoushou1990,7.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1330,callmeAngle,9.0
Tommy Gun,tangjibuff,11.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,349,triomphe-,19.0
UMP9,SFVDGSADFSDAF,16.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,376,Jokernyz,18.0
M416,sgt-Jarvo,8.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,906,xiaobing12,12.0
M16A4,MeixiaoYuan,4.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,839,MOYIBONB,13.0
M416,shoushou1990,7.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1354,whycallmehjj,9.0
M416,MaliciousMuffins,10.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,931,caolongxian,11.0
Micro UZI,Alone0808,6.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,409,CCTV_nnJ,18.0
UMP9,SFVDGSADFSDAF,16.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,384,Luqiqi_DD,18.0
Kar98k,PandaTV_Father,2.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1810,geertiao,3.0
Bluezone,,,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1501,BigDumbFish,7.0
Bluezone,,,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1500,shoushou1990,7.0
Down and Out,CCTV_nnJ,18.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,401,SFVDGSADFSDAF,16.0
M416,MaliciousMuffins,10.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,924,tangjibuff,11.0
Down and Out,Ashadow--,16.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,409,DashasifangV5,18.0
Grenade,6666boy,14.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,664,6666boy,14.0
Down and Out,tangjibuff,11.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,484,ZXC465,17.0
Down and Out,dgdgdj,12.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,146,sb12123,25.0
M416,Detreid,8.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,224,HUYUNBAI,22.0
M416,QAQDD,15.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,552,yuanbao-he,6.0
Kar98k,GodFe1,2.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1627,mmp201712138,5.0
UMP9,QAQDD,15.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,153,John_waylon,
S686,YANGSH1,7.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,156,PanCuanQi,23.0
S1897,Alone0808,6.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,382,MSWAN111,16.0
S686,shoushou1990,7.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,174,wudizym66,23.0
M16A4,Gansihxd10086,3.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1691,MeixiaoYuan,4.0
S686,shoushou1990,7.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,161,CN-noy,23.0
Down and Out,God-Kio,8.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,922,DVIEN,12.0
SKS,SFVDGSADFSDAF,16.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,106,slipingkill,15.0
Mini 14,slipingkill,15.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,99,wrnlmq,16.0
M16A4,MeixiaoYuan,4.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,784,NBdeDongGe,13.0
M16A4,Babyface66,1.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,300,pisoAKA,14.0
Down and Out,6666boy,14.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,338,Babyface66,
M16A4,mmp201712138,5.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,285,wanweinan,21.0
SCAR-L,God-Kio,8.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,922,dgdgdj,12.0
M16A4,excuseloveme,1.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,301,YoKomimi,14.0
UMP9,QAQDD,15.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,121,renshuaijibada6,
AKM,MOYIBONB,13.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,782,liudabao520,4.0
P18C,wanweinan,21.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,254,LZPLZ,5.0
Pan,MOYIBONB,13.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,152,dont-hitmeQVQ,25.0
UMP9,ELALAchx,9.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,874,DADicvknc,5.0
UMP9,NBdeDongGe,13.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,757,zhanshenyuangege,4.0
Punch,DVIEN,12.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,124,Yanyan565,25.0
M16A4,NBdeDongGe,13.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,368,xgfh123,6.0
Down and Out,callmeAngle,9.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1167,BB-god1,7.0
Tommy Gun,LZPLZ,5.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,221,qiang5261,21.0
AKM,Wildhoughts,3.0,2U4GBNA0YmmtwQ0uHcZZ544hmU0INt8XNmrLbQQk98v0iYQXGhCSyCdAGr8fweJ7,1560,Alone0808,6.0
AKM,20081208,36.0,2U4GBNA0Yml58bM1h8hxUd_KBCjJhXTu-sRDcoTvj2tGvjyrvbhxr9ni7s_GWnO6,126,Snicklesauce,91.0
S686,Maverick_Mx83,61.0,2U4GBNA0Yml58bM1h8hxUd_KBCjJhXTu-sRDcoTvj2tGvjyrvbhxr9ni7s_GWnO6,304,IP-Mann,65.0
